// AXES = CYLINDRIC: R(mm),  Theta(rad),  Z(mm)
PP1,  783.453282,  -1.920750,  -36.758025
PP2,  872.429936,  -1.003921,  -36.832806
PP3,  872.341931,  -1.004177,  2324.925068
PP4,  783.098896,  -1.920947,  2325.292413
